% Model,GRIN_Paper_Design_Unit_Cells_200127.mph
% Version,COMSOL 5.4.0.388
% Date,"Feb 16 2020, 18:45"
% Table,"Table 4 - Global Evaluation 1 (T_mag, R_mag, T_Phase, R_Phase, T, R)"
% Pillar_a (mm),freq (Hz),T_mag (1),R_mag (1),T_Phase (deg),R_Phase (deg),T (1),R (1)
2.8,1600,0.9983449159194637,0.05378379296085942,-23.950287058908277,67.83116394230258,0.912385442543433-0.40527197704389195i,0.020294622481572367+0.049807877726189546i
2.8,1700,0.9978555041789519,0.05749283945673423,-25.434174452409074,66.5407335699404,0.901142641186946-0.428552852580455i,0.02288772680501551+0.05274067263978334i
2.8,1800,0.9973519232666768,0.061227789247852285,-26.91663119005595,65.20401247373587,0.8893049638319596-0.4514947841864579i,0.025678231239816288+0.05558300654493187i
2.8,1900,0.9968358894721147,0.06498504272336073,-28.39762004539378,63.8260846295937,0.8768849607874301-0.474082857826023i,0.028664728108036063+0.05832142951136732i
2.8,2000,0.9963092096550077,0.06876074414416261,-29.87710964476309,62.41134925225212,0.8638955626908554-0.4963028289325343i,0.03184450919176199+0.060942326585016256i
2.8,2100,0.9957737784644475,0.07255082552664849,-31.355075326679955,60.96369373481688,0.850350029767758-0.5181411436581114i,0.035213539856773536+0.06343208096344949i
2.8,2200,0.9952315732020494,0.07635105306370166,-32.831500052665895,59.48661509121482,0.8362618967571492-0.5395849556190028i,0.03876645580873721+0.06577723928507041i
2.8,2300,0.9946846460637048,0.08015707502467599,-34.306375346588766,57.98330607968272,0.8216449138934633-0.5606221370833308i,0.04249658247498371+0.06796467578425165i
2.8,2400,0.9941351135679343,0.0839644702599578,-35.779702236370774,56.456716736203724,0.8065129845751957-0.5812412835822484i,0.046395976519664525+0.0699817521131193i
2.8,2500,0.9935851430607245,0.08776879657917942,-37.25149216876809,54.909598565010626,0.790880100591977-0.60143171100186i,0.05045548854028395+0.07181646976229514i
2.8,2600,0.9930369362838775,0.09156563837760068,-38.7217678659606,53.344536360348556,0.774760276012915-0.621183444351555i,0.054664845561559344+0.07345761220750648i
2.8,2700,0.9924927100883344,0.09535065297485881,-40.19056409188834,51.76397112570138,0.758167481036036-0.6404871975909889i,0.05901275154740646+0.07489487417397821i
2.8,2800,0.9919546744840217,0.09911961519929864,-41.65792829665018,50.17021653028482,0.7411155772682857-0.6593343441388423i,0.06348700381020461+0.07611897571867411i
2.8,2900,0.9914250083093532,0.10286845982365145,-43.12392110850288,48.56547064107608,0.7236182560178229-0.677716877950465i,0.06807462291352998+0.07712175919719992i
2.8,3000,0.9909058329038827,0.10659332151008075,-44.58861664598233,46.95182417716868,0.7056889812420349-0.6956273653591529i,0.07276199344056002+0.07789626756852568i
2.9000000000000004,500,1.0023734130682003,0.01659839675320242,-7.599934556899805,74.9553790115708,0.9935682555889922-0.13256915445094988i,0.004308465984229149+0.016029469599442802i
2.9000000000000004,600,1.0021209250163012,0.020111689496042213,-9.106523680145804,75.60806849166335,0.98948998495811-0.1586061727144514i,0.004998830556283574+0.01948054792491167i
2.9000000000000004,700,1.0018391967579856,0.023674584597100375,-10.612326696643862,75.67881070383312,0.9847034895213642-0.18450152813766693i,0.005856082747717282+0.0229388807638287i
2.9000000000000004,800,1.001529034808966,0.027282854044375388,-12.117274177583175,75.38053969454847,0.9792149620576024-0.21023431130029036i,0.006886138412692395+0.02639953072628248i
2.9000000000000004,900,1.001191307853599,0.030934433315773762,-13.621297983913793,74.83021089753818,0.9730313269816241-0.23578395117984574i,0.008094932058755538+0.02985651083988525i
2.9000000000000004,1000,1.000826949548048,0.0346280398992983,-15.124331281008319,74.09726902621284,0.9661602233329535-0.26113024679433117i,0.009488258125524658+0.03330276422477285i
2.9000000000000004,1100,1.0004369621318658,0.03836255607194314,-16.626308599326176,73.22556623429581,0.9586099867467808-0.2862533991221298i,0.011071610069465604+0.036730166877414115i
2.9000000000000004,1200,1.0000224207306005,0.04213673114132674,-18.127165952115817,72.24423817672482,0.9503896300805004-0.3111340434593103i,0.012850020607466674+0.04012955371872626i
2.9000000000000004,1300,0.9995844781940363,0.04594903336051332,-19.626841025900834,71.17350966611228,0.9415088222715902-0.33575328238337i,0.014827906440872422+0.043490767495484604i
2.9000000000000004,1400,0.9991243702490789,0.04979757916524455,-21.12527345479132,70.02798083551126,0.9319778649297104-0.3600927193191734i,0.017008920718772916+0.04680272969284265i
2.9000000000000004,1500,0.9986434206852906,0.053680105894821126,-22.622405189919906,68.81857822149615,0.9218076660958776-0.3841344925997784i,0.019395816321521077+0.05005353212412713i
2.9000000000000004,1600,0.9981430462363683,0.0575939708665132,-24.118180970815327,67.55375964341796,0.9110097105849847-0.4078613097241258i,0.0219903228357543+0.053230547449299025i
2.9000000000000004,1700,0.9976247608003266,0.06153616742451175,-25.612548902927816,66.24028289079332,0.8995960263604618-0.43125648136390504i,0.024793039809040844+0.056320556445447666i
2.9000000000000004,1800,0.9970901785873827,0.0655033524615988,-27.105461140542648,64.88370956503371,0.8875791464339031-0.4543039544744055i,0.027803348515867764+0.059309889521172054i
2.9000000000000004,1900,0.9965410158019208,0.06949188192015743,-28.596874669925985,63.4887427836792,0.8749720659177618-0.47698834371410814i,0.03101934408601342+0.062184579642211996i
2.9000000000000004,2000,0.995979090447292,0.07349785190255136,-30.086752182834687,62.05945773457871,0.8617881939897445-0.4992949602270283i,0.034437789386784864+0.0649305236113249i
2.9000000000000004,2100,0.9954063198837444,0.07751714367687335,-31.57506302452395,60.599461433436794,0.8480413007454438-0.5212098367207539i,0.03805409160225442+0.06753364847354432i
2.9000000000000004,2200,0.9948247158076138,0.0815454712457542,-33.06178419685679,59.11200474143666,0.8337454591272926-0.5427197477209758i,0.04186230193746251+0.06998007971693693i
2.9000000000000004,2300,0.9942363763783031,0.08557843042089444,-34.54690139157336,57.600061613994804,0.8189149823744357-0.5638122238445495i,0.045855138389732965+0.07225630793614014i
2.9000000000000004,2400,0.9936434753018528,0.0896115485114088,-36.0304100256399,56.06638551749873,0.8035643576979716-0.5844755589820588i,0.05002403102645004+0.07434935067959463i
2.9000000000000004,2500,0.9930482477655235,0.09364033387110364,-37.51231624740219,54.51354973477825,0.78770817714223-0.6046988093699555i,0.054359188733837306+0.07624690634832874i
2.9000000000000004,2600,0.9924529732200906,0.09766032464883406,-38.992637880483855,52.94397617947184,0.7713610668352266-0.6244717836893986i,0.0588496859550608+0.07793749722377788i
2.9000000000000004,2700,0.9918599551071319,0.10166713617832691,-40.47140527132564,51.359955941844156,0.7545376160422826-0.643785023530643i,0.0634835675377699+0.07941059898640657i
2.9000000000000004,2800,0.9912714977434218,0.10565650650831998,-41.948662007128455,49.763663840901586,0.7372523076086718-0.6626297738286253i,0.06824796945809845+0.08065675441269085i
2.9000000000000004,2900,0.9906898806687794,0.10962433965434534,-43.42446547207473,48.15716860531598,0.7195194514931167-0.6809979431558989i,0.07312925291011559+0.08166766932795146i
2.9000000000000004,3000,0.9901173308689675,0.1135667462047581,-44.89888721307812,46.54243985040951,0.7013531231526895-0.6988820540914301i,0.07811314902479265+0.08243628929644077i
3,500,1.002355888656162,0.01780000294726643,-7.652868159539035,75.41501568579493,0.9934279871756908-0.13348468758528093i,0.004482320896238378+0.017226401374223183i
3,600,1.0020948753054288,0.021558894975997396,-9.170074290616869,75.90821269805888,0.9892877387516494-0.15969943352764704i,0.005249073279607902+0.020910121527418057i
3,700,1.0018028356742046,0.02536582830975327,-10.686504633480544,75.86066062229744,0.9844280691325393-0.18576947614949496i,0.006196386609123136+0.024597358370974716i
3,800,1.001480520511284,0.02921696204056902,-12.20208889032868,75.47023145813023,0.9788552620260762-0.2116733544105491i,0.007330038506926705+0.028282528288097276i
3,900,1.001128741266999,0.03311042440711958,-13.716757504742722,74.84554094781491,0.972576358883334-0.23738993814414672i,0.008655795444972995+0.031958995754472086i
3,1000,1.0007483743041563,0.03704502963191902,-15.230441658060384,74.05106555086248,0.9655991444791102-0.26289846110926923i,0.010179252151367543+0.03561905453642246i
3,1100,1.0003403659619368,0.04101970459818387,-16.74307332112697,73.12751459637937,0.9579321313738871-0.2881785548134061i,0.011905668945779291+0.03925393244346066i
3,1200,0.9999057383232153,0.04503321237985134,-18.254585376640513,72.10193257319185,0.94958454281691-0.31321028331600864i,0.013839810404325779+0.04285381972731383i
3,1300,0.9994455955057779,0.04908401521845614,-19.764911824886468,70.99309059140643,0.9405662935903619-0.33797417909891886i,0.015985788784939423+0.04640792073438475i
3,1400,0.9989611302261442,0.0531702098385104,-21.273988086058285,69.81453821341621,0.9308879681984904-0.3624512799894376i,0.0183469155288579+0.04990452789926162i
3,1500,0.9984536303066062,0.05728950373696597,-22.781751409149248,68.57641573910834,0.9205607957418165-0.38662316694118926i,0.020925563986448837+0.053331116716949345i
3,1600,0.9979244847890512,0.06143921651610418,-24.288141394264336,67.28657362735571,0.9095966208473902-0.41047200231502057i,0.023723046316531073+0.05667445985253366i
3,1700,0.997375189240262,0.06561629753270137,-25.793100631449892,65.9512868389636,0.8980078700211287-0.43398056810433805i,0.02673950717881439+0.05992075815386622i
3,1800,0.9968073498300927,0.06981735469427411,-27.296575454583326,64.57572312432767,0.8858075128900215-0.4571323033683872i,0.029973836495603333+0.06305578595371654i
3,1900,0.996222685755801,0.07403869110034372,-28.798516803927885,63.16425689102863,0.8730090179308012-0.47991133996395563i,0.03342360314510361+0.0660650477382007i
3,2000,0.9956230295837397,0.07827634726200669,-30.298881185578967,61.72068341267485,0.8596263024474069-0.5023025355083365i,0.03708501098530802+0.06893394302447703i
3,2100,0.9950103251240935,0.0825261472220214,-31.79763171097941,60.24836714742623,0.8456736767880747-0.5242915024023307i,0.040952878122640306+0.07164793610972278i
3,2200,0.9943866224933875,0.08678374726604285,-33.294739194751095,58.7503455883115,0.8311657830319564-0.5458646316722504i,0.04502063982055105+0.07419272726948789i
3,2300,0.9937540700881269,0.09104468615669797,-34.79018328420327,57.229402566444094,0.8161175286504342-0.5670091103732157i,0.04928037492961914+0.07655442197657687i
3,2400,0.9931149032776967,0.09530443598268652,-36.28395359032197,55.68812025487131,0.8005440159270235-0.5877129313497383i,0.05372285520421299+0.07871969478272359i
3,2500,0.9924714297164312,0.09955845283975023,-37.77605078715427,54.12891613583352,0.7844604681897694-0.6079648942585952i,0.058337616376610814+0.08067594466345071i
3,2600,0.9918260112837468,0.10380222666280223,-39.266487644184906,52.55406923949571,0.7678821541723511-0.6277545969267423i,0.06311304940958193+0.08241143885638352i
3,2700,0.991181042766875,0.10803132961009315,-40.75528995611375,50.96573866781712,0.7508243120326685-0.6470724163500557i,0.06803650993016971+0.0839154425230929i
3,2800,0.9905389275194034,0.11224146247631751,-42.24249733470779,49.36597653131471,0.733302074741726-0.6659094789164439i,0.073094443501469+0.08517833191624i
3,2900,0.9899020504280609,0.11642849868642033,-43.72816382922705,47.75673682207034,0.7153303986680862-0.6842576197478812i,0.0782725241020676+0.08619168914150034i
3,3000,0.9892727486286904,0.12058852548228441,-45.21235834522921,46.139881319652645,0.6969239972416689-0.7021093314064829i,0.08355580296807674+0.08694837703115275i
3.1000000000000005,500,1.002335825807482,0.01906860456963702,-7.709579212002907,75.82897837083081,0.9932754966523228-0.13446522021418122i,0.004668319329683185+0.01848833348004325i
3.1000000000000005,600,1.0020651260796816,0.02308594682579898,-9.23815740827615,76.17440566962996,0.9890679102201008-0.16087009006627323i,0.005516785102604467+0.022417092206066767i
3.1000000000000005,700,1.0017613906233152,0.027149839833472973,-10.765969515420466,76.01677800116785,0.9841287587494147-0.1871268819434947i,0.006560426270275148+0.026345295787588333i
3.1000000000000005,800,1.0014253118993022,0.03125678271941448,-12.292944096882445,75.54015072730303,0.9784644335154163-0.21321352597330712i,0.007804865567103513+0.030266657222893477i
3.1000000000000005,900,1.001057641717554,0.03540506554222567,-13.819009873669163,74.84551391462949,0.9720821130308431-0.23910827582206723i,0.009255681387475265+0.03417383543155259i
3.1000000000000005,1000,1.0006591969591936,0.03959357619689916,-15.34409569963999,73.99280922121812,0.9649897513837957-0.26478974334981i,0.010918245172965763+0.038058418233062045i
3.1000000000000005,1100,1.0002308661975876,0.04382126717514569,-16.86813060636202,73.01988084489416,0.9571960653208879-0.29023693463890327i,0.012797556843646899+0.04191092931049283i
3.1000000000000005,1200,0.9997736170454612,0.048086898577955055,-18.391043929759466,71.95186884778357,0.9487105195505681-0.3154292875340774i,0.014898081793776745+0.0457208592844937i
3.1000000000000005,1300,0.9992885039975397,0.052388911233740315,-19.912765533931587,70.80622180892524,0.9395433096363834-0.34034671078056816i,0.01722359293620395+0.04947672045138671i
3.1000000000000005,1400,0.9987766764959183,0.05672536764742884,-21.433226144150048,69.59553452737458,0.9297053418027941-0.36496962467523525i,0.01977702121486411+0.05316612423905641i
3.1000000000000005,1500,0.9982393868633079,0.06109393163771296,-22.95235779934103,68.32923350470843,0.9192082089091247-0.38927900297769963i,0.02256031780884456+0.05677587994313673i
3.1000000000000005,1600,0.9976779977137318,0.06549187185436235,-24.470094429916436,67.01461831869752,0.9080641618684234-0.413256415621438i,0.02557433103251222+0.060292112844282555i
3.1000000000000005,1700,0.9970939884139411,0.06991608101376262,-25.986372563609972,65.65752631619537,0.8962860758324825-0.4368840715796696i,0.02881870061320962+0.06370039936522541i
3.1000000000000005,1800,0.9964889601370789,0.07436310600349741,-27.501132156497942,64.26276841976438,0.8838874105592881-0.46014486102734353i,0.03229177165489216+0.0669859165636755i
3.1000000000000005,1900,0.9958646390590683,0.07882918571860173,-29.01431754150643,62.834421216863674,0.8708821645399221-0.483022395769087i,0.035990530167579506+0.0701336029255189i
3.1000000000000005,2000,0.9952228772505678,0.08331029444538916,-30.525878481342648,61.37602624085563,0.8572848226477735-0.5055010467453794i,0.039910561556510196+0.07312832718462423i
3.1000000000000005,2100,0.9945656508575356,0.08780218916333263,-32.035771306639894,59.890727847522214,0.8431102973238964-0.5275659773071842i,0.044046032964678676+0.07595506172697172i
3.1000000000000005,2200,0.993895055219624,0.0923004594556304,-33.54396011605993,58.38136961853214,0.828373863576833-0.5492031709056403i,0.04838969981407476+0.07859905704029918i
3.1000000000000005,2300,0.9932132966418099,0.09680057895405676,-35.05041800943081,56.850562253411184,0.8130910883704966-0.5703994518217678i,0.05293293636072984+0.08104601368402706i
3.1000000000000005,2400,0.99252268062733,0.10129795738924798,-36.55512832160979,55.30073156775566,0.7972777552726579-0.5911424976323836i,0.0576657895418667+0.0832822483350866i
3.1000000000000005,2500,0.9918255964831482,0.1057879924356504,-38.058085821597466,53.734152437415915,0.7809497855310766-0.611420842233987i,0.06257705488732436+0.08529485063703447i
3.1000000000000005,2600,0.9911244983168338,0.1102661206373395,-39.5592978397365,52.152972716433084,0.7641231570087212-0.631223868438782i,0.06765437279468678+0.0870718278329211i
3.1000000000000005,2700,0.9904218825601458,0.1147278667888679,-41.058785284909725,50.55922994548378,0.7468138226446148-0.6505417894039714i,0.07288434305360883+0.08860223448405848i
3.1000000000000005,2800,0.9897202622769044,0.1191688912142591,-42.55658351491082,48.95486284733013,0.7290376302863222-0.6693656184686871i,0.07825265514290455+0.08987628494948804i
